# 1:t 2:KE 3:eps
2.47 0.12354585702676645 0.0008714077585239011
2.48 0.12353712379795012 0.0008755070385673136
2.49 0.12352834688599511 0.0008795808513593073
2.5 0.12351953218092294 0.0008837375272738868
2.51 0.12351067213544963 0.0008878944488763807
2.52 0.1235017742919454 0.00089208173435118
2.53 0.12349283050076261 0.0008963229312985987
2.54 0.12348384783331944 0.0009005406834674545
2.55 0.12347481968709326 0.0009048404912510577
2.56 0.12346575102349443 0.0009091154437053106
2.57 0.12345663737821914 0.0009134743593923744
2.58 0.12344748153630658 0.000917807092025491
2.59 0.12343828123637862 0.0009222256309868726
2.6 0.12342903702368684 0.0009266167165877803
2.61 0.12341974890204688 0.0009310954409276206
2.62 0.12341041511486828 0.000935545480645672
2.63 0.12340103799243396 0.0009400849133989198
2.64 0.12339161341660031 0.0009445945312247517
2.65 0.12338214610180946 0.0009491952505120693
2.66 0.12337262951159006 0.0009537650802151632
2.67 0.12336307080020516 0.0009584276716028128
2.68 0.12335346095815801 0.0009631032858905542
2.69 0.12334380873448736 0.0009677834337082913
2.7 0.12333410528948384 0.0009725369407398432
2.71 0.12332435799567258 0.0009772638718912319
2.72 0.123314560012046 0.0009820806887095301
2.73 0.1233047163818984 0.0009868703293403058
2.74 0.12329482260545918 0.0009917511401944523
2.75 0.1232848813590945 0.0009966042509992334
2.76 0.12327489052043919 0.001001549714326977
2.77 0.12326485036480797 0.0010064671163627636
2.78 0.12325476117811193 0.0010114779547718555
2.79 0.12324462080571254 0.0010164604824804968
2.8 0.12323443196846232 0.0010215374402084976
2.81 0.12322419005690836 0.0010265859960032486
2.82 0.12321390024854226 0.001031729845907492
2.83 0.12320355545999022 0.0010368453543270206
2.84 0.12319316334145572 0.001042056936960023
2.85 0.12318271432125102 0.001047266241132938
2.86 0.12317221801663306 0.001052520557776937
2.87 0.12316166391009548 0.0010578314610034667
2.88 0.12315106138741298 0.0010631226823649698
2.89 0.12314040145644818 0.0010685034284279027
2.9 0.12312969131884444 0.0010738653642512475
2.91 0.12311892414916314 0.0010793169754483856
2.92 0.12310810497933548 0.0010847508226463631
2.93 0.1230972291327102 0.001090274319840212
2.94 0.12308629949293867 0.0010957813578702513
2.95 0.1230753135055528 0.0011013778919419792
2.96 0.12306427193509982 0.001106959477121805
2.97 0.12305317431601036 0.001112630210497123
2.98 0.12304201933088987 0.0011182877801774183
2.99 0.12303080856040681 0.0011240340084066602
3.0 0.12301953865072172 0.0011297691019915845
3.01 0.12300821317836698 0.0011355921564835114
3.02 0.12299682680759207 0.0011414063999382051
3.03 0.12298538505036821 0.0011473077451205071
3.04 0.12297388065268965 0.001153202887543614
3.05 0.12296232099261735 0.00115918405688209
3.06 0.122950696971552 0.0011651619510653077
3.07 0.12293901775359604 0.0011712246008004357
3.08 0.122927272479536 0.0011772872293418501
3.09 0.12291547200900921 0.001183433135434342
3.1 0.1229036038168273 0.0011895921572184776
3.11 0.12289168016586485 0.0011958136599119484
3.12 0.12287968754362906 0.0012020817249362992
3.13 0.1228676385313661 0.001208370486081023
3.14 0.12285552013390745 0.0012147264932105273
3.15 0.12284334400150189 0.0012211081774466948
3.16 0.12283109797035853 0.00122755440017297
3.17 0.12281879291349843 0.0012340316842394117
3.18 0.12280641733667373 0.0012405704634312897
3.19 0.1227939815042298 0.0012471462331697936
3.2 0.12278147441201034 0.001253780166718954
3.21 0.12276890590089543 0.001260457489228095
3.22 0.12275626526222577 0.0012671892841646937
3.23 0.12274356211521213 0.0012739714601259777
3.24 0.12273078583302324 0.0012808040598351056
3.25 0.12271794603401542 0.001287694610642376
3.26 0.12270503194081041 0.0012946311581947256
3.27 0.12269205341085153 0.0013016338520861481
3.28 0.12267899926376868 0.0013086776723874038
3.29 0.12266587985740379 0.001315796549897108
3.3 0.12265268333277074 0.0013229512678707422
3.31 0.12263942083204638 0.0013301906354223902
3.32 0.12262607952006228 0.001337460026350712
3.33 0.12261267163151937 0.0013448245084228816
3.34 0.12259918302989382 0.001352212691885235
3.35 0.12258562737768167 0.0013597072026492185
3.36 0.12257198888584084 0.001367228271581311
3.37 0.12255828281225002 0.0013748483058533267
3.38 0.12254449191972377 0.0013825411627657047
3.39 0.12253063198899469 0.001390258037957004
3.4 0.12251668675896464 0.001398094488731516
3.41 0.12250267009922006 0.0014059472996397204
3.42 0.12248856781297185 0.0014139335034606404
3.43 0.12247439142915086 0.001421927601835904
3.44 0.12246012926093512 0.0014300700794072085
3.45 0.12244579002756273 0.0014382112205373332
3.46 0.12243136503652438 0.0014465169025346114
3.47 0.12241685968951203 0.001454811081115892
3.48 0.12240226881490206 0.0014632872973106004
3.49 0.12238759394356583 0.0014717408304187884
3.5 0.12237283399829368 0.0014803953227984223
3.51 0.12235798603710986 0.001489014872286809
3.52 0.12234305370084794 0.0014978557980329654
3.53 0.12232802892114922 0.001506648226245133
3.54 0.12231292073632304 0.0015156841612551375
3.55 0.12229771523792413 0.0015246567026281355
3.56 0.12228242760227047 0.0015338966054647685
3.57 0.12226703730581481 0.0015432242290138731
3.58 0.1222515631176902 0.001552509920994538
3.59 0.12223598710739493 0.0015620636226296725
3.6 0.1222203218452376 0.001571541471286686
3.61 0.1222045562779692 0.001581322793011708
3.62 0.12218869538937736 0.0015910095026958615
3.63 0.12217273608791528 0.0016010240276607135
3.64 0.12215667490882415 0.0016109428078818766
3.65 0.12214051723175764 0.0016211951417446357
3.66 0.12212425100598925 0.0016313603603457238
3.67 0.12210789002455073 0.0016418590519577947
3.68 0.1220914138249501 0.00165238859898853
3.69 0.12207484225257097 0.0016630358733955575
3.7 0.1220581531074822 0.0016739075332727893
3.71 0.12204136410190551 0.0016847458014641603
3.72 0.12202445819145291 0.00169588843098456
3.73 0.12200744633328582 0.0017070090286139816
3.74 0.12199031801088063 0.0017184328198753818
3.75 0.12197307767688831 0.0017298458172465558
3.76 0.12195572109453569 0.0017415605658959166
3.77 0.12193824646557039 0.0017532758640355084
3.78 0.12192065557725498 0.0017652914905808004
3.79 0.12190294063575877 0.0017773186377949557
3.8 0.12188510920449909 0.001789644411819502
3.81 0.12186714774752239 0.001801992864551849
3.82 0.12184906934720804 0.0018146377978727202
3.83 0.12183085499156494 0.0018273165714877138
3.84 0.12181252301577827 0.0018402889804498557
3.85 0.12179404921195594 0.0018533062769785502
3.86 0.1217754568902387 0.0018666141725960372
3.87 0.12175671692850402 0.0018800308358599693
3.88 0.12173785627352152 0.0018936279962025182
3.89 0.12171884436857996 0.0019074320546579315
3.9 0.12169970763242838 0.0019213438466980648
3.91 0.12168041749164601 0.0019354995111049433
3.92 0.12166099764220627 0.0019497728977446727
3.93 0.12164142203369112 0.0019642849597545364
3.94 0.12162171194301116 0.001978924833390572
3.95 0.12160184353702332 0.0019937975059329816
3.96 0.12158183599289252 0.0020088065508403474
3.97 0.1215616674060065 0.0020240424758455333
3.98 0.1215413551433756 0.002039423456239753
3.99 0.12152087893688171 0.002055024564148411
4.0 0.12150025465209265 0.002070777509955768
4.01 0.12147946338668258 0.0020867442016143656
4.02 0.12145851976806037 0.0021028692909617064
4.03 0.12143740600086332 0.0021192009993731276
4.04 0.12141613574807292 0.0021356956625986356
4.05 0.12139469208761135 0.002152390338077126
4.06 0.12137308794131137 0.0021692521730747316
4.07 0.12135130704414983 0.002186306796973625
4.08 0.12132936180537192 0.0022035307318155617
4.09 0.12130723642951352 0.0022209408244773243
4.1 0.12128494298888237 0.0022385189029519026
4.11 0.12126246605145446 0.0022562463745048333
4.12 0.12123981806139231 0.0022742238141173488
4.13 0.12121698157517212 0.002292215849204915
4.14 0.12119397374440821 0.002310605160232626
4.15 0.12117076947196745 0.0023289190044328834
4.16 0.12114739536431958 0.0023476177053805003
4.17 0.12112381711785984 0.0023666342438017907
4.18 0.12110006267944354 0.00238522821361542
4.19 0.12107611255358752 0.002404603659827309
4.2 0.121051970606247 0.002423399136418425
4.21 0.12102764457085916 0.002443113071421976
4.22 0.12100310834481856 0.0024629307416965673
4.23 0.12097838595602521 0.002482118139795375
4.24 0.12095346598202267 0.00250235541899535
4.25 0.1209283388476453 0.0025223492427528527
4.26 0.12090301899716761 0.0025420997972842585
4.27 0.12087749685169963 0.0025628028225792576
4.28 0.12085176294071602 0.002583318104001364
4.29 0.12082583048961962 0.0026032817914867223
4.3 0.12079969730488628 0.0026243148048354925
4.31 0.12077334419352291 0.0026455731471877186
4.32 0.12074678584194251 0.0026661102748244403
4.33 0.12072002198802644 0.002686771526653864
4.34 0.12069305041140943 0.0027083711622895024
4.35 0.12066585456478064 0.002730061091832603
4.36 0.12063844918957276 0.0027510825450658416
4.37 0.12061083291387932 0.0027722396638454327
4.38 0.12058300439629584 0.0027939590491623534
4.39 0.12055495373289608 0.002816050501642131
4.4 0.12052668338626298 0.00283780065634609
4.41 0.12049819771976916 0.002859394106415003
4.42 0.12046949550413467 0.0028811043801058034
4.43 0.12044057563216705 0.0029030530286542344
4.44 0.12041143444356157 0.0029254736413681925
4.45 0.12038206615933969 0.002947819203467539
4.46 0.12035247805949223 0.0029698407122262793
4.47 0.12032266934509515 0.002991938146707618
4.48 0.12029263929655805 0.003014106307871245
4.49 0.12026238721893776 0.0030363416857985825
4.5 0.12023191246284207 0.0030586382631652143
4.51 0.12020121445367445 0.003081290992633434
4.52 0.12017028664298941 0.0031040018510148926
4.53 0.12013913441665412 0.00312643212419772
4.54 0.12010775800050548 0.0031488700457131813
4.55 0.12007615701573986 0.0031713432335251923
4.56 0.12004433113583497 0.00319384653725141
4.57 0.12001228008499482 0.003216374935933075
4.58 0.11998000363711632 0.00323892348579502
4.59 0.11994750161527891 0.0032614872668208506
4.6 0.1199147738917799 0.003284061329735799
4.61 0.11988182038868418 0.003306640658168547
4.62 0.11984864107861656 0.003329220133985622
4.63 0.11981523598600446 0.0033517945041383612
4.64 0.1197816051885338 0.0033744423281154567
4.65 0.11974774713944214 0.00339712855838048
4.66 0.11971366261736618 0.0034197029560631975
4.67 0.11967935308032089 0.0034421905584549606
4.68 0.11964481880619708 0.0034646473707606873
4.69 0.11961006013290566 0.0034870655538838946
4.7 0.11957507749511942 0.0035094392269554575
4.71 0.11953987134836656 0.003531765141433496
4.72 0.11950444219229074 0.003554037992499204
4.73 0.11946879058851656 0.003576251646600248
4.74 0.11943291715935875 0.003598399961999732
4.75 0.11939682258927657 0.003620476873424039
4.76 0.11936050762189028 0.003642476685057794
4.77 0.11932397305557542 0.0036643935396618588
4.78 0.11928721975109703 0.003686221310897686
4.79 0.11925024862935749 0.0037079539626203584
4.8 0.11921306067184462 0.0037295853570542548
4.81 0.1191756569222164 0.0037511091249760042
4.82 0.11913803848934507 0.0037725182089838327
4.83 0.11910020655803674 0.0037938064347393663
4.84 0.11906216236065029 0.0038149775182168
4.85 0.1190239070076724 0.0038360288538710208
4.86 0.11898544178357286 0.0038569482257972965
4.87 0.11894676804315649 0.003877728583886686
4.88 0.11890788721189513 0.003898362470702743
4.89 0.11886880079374243 0.003918893611623453
4.9 0.11882950933966263 0.003939437558677206
4.91 0.1187900120425689 0.0039597937782041015
4.92 0.11875031346409855 0.0039798420266290435
4.93 0.11871041520203632 0.003999731895819814
4.94 0.11867031882618213 0.004019459892350419
4.95 0.11863002600418933 0.004039018253143567
4.96 0.11858953846111926 0.004058397734442387
4.97 0.11854885804950048 0.004077584128553191
4.98 0.1185079867785482 0.004096761798718873
4.99 0.11846692281352612 0.004116058935333733
5.0 0.11842566559984152 0.004135020572567427
5.01 0.11838422240207479 0.004153521358130519
5.02 0.11834259517267892 0.004171821578498935
5.03 0.11830078597050481 0.0041900244266877
5.04 0.11825879468414519 0.00420858209241981
5.05 0.1182166143286564 0.004226846734121992
5.06 0.11817425774946275 0.0042443680177495224
5.07 0.1181317269683014 0.004261845426129618
5.08 0.11808902084094017 0.004279774357643262
5.09 0.11804613148114854 0.004297392460072658
5.1 0.11800307299173872 0.004314220399312063
5.11 0.11795984707316227 0.004331253109985056
5.12 0.11791644792953904 0.00434852716927292
5.13 0.11787287652977681 0.004365254027238308
5.14 0.11782914284899428 0.00438139483965827
5.15 0.11778524863298363 0.00439813581046522
5.16 0.11774118013278499 0.004414743396412568
5.17 0.11769695376505539 0.004430404071884553
5.18 0.1176525720513473 0.004446341138030441
5.19 0.11760802694229475 0.0044624482540100985
5.2 0.11756332308626712 0.004477890811647178
5.21 0.11751846912606181 0.0044931276582858
5.22 0.11747346053310141 0.004508731762542517
5.23 0.11742829449081094 0.004523849601413943
5.24 0.11738298354107314 0.004538490514199189
5.25 0.11733752468052695 0.004553594413572171
5.26 0.11729191165280171 0.004568290682394505
5.27 0.11724615886687906 0.004582440210825212
5.28 0.11720026284858519 0.004597051189817236
5.29 0.11715421784308272 0.004611237573361571
5.3 0.11710803809711795 0.004625003836303598
5.31 0.11706171776635664 0.004639137706293539
5.32 0.11701525534299205 0.004652738265062517
5.33 0.11696866300105539 0.004666229612885431
5.34 0.11692193075073434 0.0046799068774125985
5.35 0.11687506486350714 0.00469286012100234
5.36 0.11682807354831427 0.004706183066207181
5.37 0.11678094120218302 0.004719446814724471
5.38 0.11673368461201979 0.004731952485520274
5.39 0.11668630215247262 0.004744958800432464
5.4 0.11663878543601111 0.004757643345071116
5.41 0.1165911492855712 0.00477000572505748
5.42 0.11654338532150997 0.004782665691077881
5.43 0.11649549597174964 0.0047947569093187425
5.44 0.11644749018332357 0.004807079133340331
5.45 0.11639935438908285 0.0048194398690100115
5.46 0.11635110138594336 0.004831130882521073
5.47 0.11630273177143242 0.004843319852254169
5.48 0.11625423498889825 0.004855297890111743
5.49 0.1162056258136302 0.004866908511552026
5.5 0.11615689681866723 0.004878888571196782
5.51 0.11610804804220627 0.004890412577320369
5.52 0.11605908856712081 0.004902126956984887
5.53 0.11601000550306656 0.0049139560132287485
5.54 0.11596080944685626 0.004925200178989009
5.55 0.11591150149948679 0.004936962339204598
5.56 0.11586207020007218 0.004948583264205553
5.57 0.11581252983420265 0.00495988309929718
5.58 0.11576287253808625 0.004971596483426488
5.59 0.11571309790453413 0.004982905935245974
5.6 0.11566321441938134 0.004994487754021115
5.61 0.11561320814945368 0.005006214275396381
5.62 0.11556309013387342 0.005017428482924302
5.63 0.11551285957979521 0.005029200346855056
5.64 0.11546250612693633 0.005040835296050261
5.65 0.11541204287387416 0.00505231772838588
5.66 0.11536145977236863 0.005064207558265643
5.67 0.11531075872270885 0.005075659858800208
5.68 0.11525994657519262 0.005087625299593057
5.69 0.11520900621671697 0.005099694555094736
5.7 0.11515795268409074 0.005111308867745024
5.71 0.11510678003936206 0.005123535100523213
5.72 0.11505548198208027 0.005135535637435851
5.73 0.11500406932661332 0.005147720998841088
5.74 0.11495252756210345 0.005160227929915884
5.75 0.114900864768015 0.005172303033871728
5.76 0.11484908150142602 0.005185033890598767
5.77 0.11479716409020302 0.005197722983520947
5.78 0.11474512704175559 0.005210311800320611
5.79 0.11469295785419661 0.00522341906355539
5.8 0.11464065866048448 0.005236109597094973
5.81 0.11458823566225472 0.00524950324552087
5.82 0.11453566859557404 0.005263011571355669
5.83 0.11448297543082761 0.005276176722237125
5.84 0.11443014506112931 0.005290034767887697
5.85 0.11437717473546985 0.005303555596261944
5.86 0.11432407394920405 0.005317682580727734
5.87 0.11427082108385529 0.005332051799888937
5.88 0.11421743291320627 0.005346022728372368
5.89 0.11416390062928786 0.005360763438114979
5.9 0.11411021764444394 0.0053752404222287
5.91 0.11405639582084329 0.005390220638358478
5.92 0.11400241323167677 0.005405539470277887
5.93 0.11394828503143772 0.005420453683889548
5.94 0.11389400415799898 0.005436183752808965
5.95 0.11383956135638157 0.005451686555363544
5.96 0.11378497042689172 0.005467642262162897
5.97 0.11373020851113831 0.005483999741426437
5.98 0.11367529043206318 0.005499934672276829
5.99 0.11362020981769279 0.005516729370305562
6.0 0.11356495584465706 0.005533298712967927
6.01 0.11350954384343344 0.005550314146084645
6.02 0.11345394956173538 0.005567763837515116
6.03 0.11339818856668311 0.005584761806811223
6.04 0.11334225432559918 0.005602659522276454
6.05 0.11328613537623758 0.005620305319101959
6.06 0.11322984821921712 0.005638420968459457
6.07 0.11317336695686837 0.005656979150733044
6.08 0.11311670863620249 0.00567504409248798
6.09 0.11305986607501863 0.00569404636645654
6.1 0.11300282770887336 0.0057127548112214654
6.11 0.11294561097879419 0.005731961603879121
6.12 0.11288818847679578 0.005751610559095788
6.13 0.11283057876761228 0.005770711071117596
6.14 0.11277277425537344 0.005790788525515289
6.15 0.11271476299710195 0.0058105398135221975
6.16 0.112656563459103 0.005830775267027022
